Lat,Lon,Title,rank,Country,2021 pop.,2020 pop.,Growth,popDiff,popChg
35.6828387,139.7594549,Tokyo,1,Japan,37339804,37393128,-0.0014,53324,declined
28.6517178,77.2219388,Delhi,2,India,31181376,30290936,0.0294,890440,grew
31.2322758,121.4692071,Shanghai,3,China,27795702,27058480,0.0272,737222,grew
-23.5506507,-46.6333824,Sao Paulo,4,Brazil,22237472,22043028,0.0088,194444,grew
19.4326296,-99.1331785,Mexico City,5,Mexico,21918936,21782378,0.0063,136558,grew
23.7861979,90.4026151,Dhaka,6,Bangladesh,21741090,21005860,0.035,735230,grew
30.0443879,31.2357257,Cairo,7,Egypt,21322750,20900604,0.0202,422146,grew
39.906217,116.3912757,Beijing,8,China,20896820,20462610,0.0212,434210,grew
19.0759899,72.8773928,Mumbai,9,India,20667656,20411274,0.0126,256382,grew
34.6198813,135.490357,Osaka,10,Japan,19110616,19165340,-0.0029,54724,declined
24.8546842,67.0207055,Karachi,11,Pakistan,16459472,16093786,0.0227,365686,grew
29.5647398,106.5478767,Chongqing,12,China,16382376,15872179,0.0321,510197,grew
41.0096334,28.9651646,Istanbul,13,Turkey,15415197,15190336,0.0148,224861,grew
-34.6075682,-58.4370894,Buenos Aires,14,Argentina,15257673,15153729,0.0069,103944,grew
22.5414185,88.3576912,Kolkata,15,India,14974073,14850066,0.0084,124007,grew
-4.3217055,15.3125974,Kinshasa,16,DR Congo,14970460,14342439,0.0438,628021,grew
6.4550575,3.3941795,Lagos,17,Nigeria,14862111,14368332,0.0344,493779,grew
14.5907332,120.9809674,Manila,18,Philippines,14158573,13923452,0.0169,235121,grew
39.0856735,117.1951073,Tianjin,19,China,13794450,13589078,0.0151,205372,grew
23.1301964,113.2592945,Guangzhou,20,China,13635397,13301532,0.0251,333865,grew
-22.9110137,-43.2093727,Rio de Janeiro,21,Brazil,13544462,13458075,0.0064,86387,grew
31.5656822,74.3141829,Lahore,22,Pakistan,13095166,12642423,0.0358,452743,grew
12.9767936,77.590082,Bangalore,23,India,12764935,12326532,0.0356,438403,grew
55.7504461,37.6174943,Moscow,24,Russia,12593252,12537954,0.0044,55298,grew
22.555454,114.0543297,Shenzhen,25,China,12591696,12356820,0.019,234876,grew
13.0836939,80.270186,Chennai,26,India,11235018,10971108,0.0241,263910,grew
4.6533326,-74.083652,Bogota,27,Colombia,11167392,10978360,0.0172,189032,grew
48.8588897,2.320041,Paris,28,France,11078546,11017230,0.0056,61316,grew
-6.1753942,106.827183,Jakarta,29,Indonesia,10915364,10770487,0.0135,144877,grew
-12.0621065,-77.0365256,Lima,30,Peru,10882757,10719188,0.0153,163569,grew
13.7525438,100.4934734,Bangkok,31,Thailand,10722815,10539415,0.0174,183400,grew
17.360589,78.4740613,Hyderabad,32,India,10268653,10004144,0.0264,264509,grew
37.5666791,126.9782914,Seoul,33,South Korea,9967677,9963452,0.0004,4225,grew
35.1851045,136.8998438,Nagoya,34,Japan,9565642,9552132,0.0014,13510,grew
51.5073219,-0.1276474,London,35,United Kingdom,9425622,9304016,0.0131,121606,grew
30.6598628,104.0633717,Chengdu,36,China,9305116,9135768,0.0185,169348,grew
35.6892523,51.3896004,Tehran,37,Iran,9259009,9134708,0.0136,124301,grew
32.0437711,118.7788734,Nanjing,38,China,9143980,8847372,0.0335,296608,grew
10.7715512,106.6983801,Ho Chi Minh City,39,Vietnam,8837544,8602317,0.0273,235227,grew
-8.8272699,13.2439512,Luanda,40,Angola,8631876,8329798,0.0363,302078,grew
30.5951051,114.2999353,Wuhan,41,China,8473405,8364977,0.013,108428,grew
34.3430507,108.9350839,Xi-an Shaanxi,42,China,8274651,8000965,0.0342,273686,grew
23.0216238,72.5797068,Ahmedabad,43,India,8253226,8059441,0.024,193785,grew
40.7127281,-74.0060152,New York City,44,United States,8230290,8283550,-0.0064,53260,declined
3.1516964,101.6942371,Kuala Lumpur,45,Malaysia,8210745,7996830,0.0267,213915,grew
30.2489634,120.2052342,Hangzhou,46,China,7845501,7642147,0.0266,203354,grew
22.2793278,114.1628131,Hong Kong,47,Hong Kong,7598189,7547652,0.0067,50537,grew
45.9383,3.2553,Surat,48,India,7489742,7184590,0.0425,305152,grew
23.0205969,113.7457788,Dongguan,49,China,7451889,7407852,0.0059,44037,grew
31.3016935,120.5810725,Suzhou,50,China,7427096,7069992,0.0505,357104,grew
23.0247687,113.1146335,Foshan,51,China,7406751,7326852,0.0109,79899,grew
24.638916,46.7160104,Riyadh,52,Saudi Arabia,7387817,7231447,0.0216,156370,grew
41.6749893,123.458674,Shenyang,53,China,7373655,7220104,0.0213,153551,grew
33.3024309,44.3787992,Baghdad,54,Iraq,7323079,7144260,0.025,178819,grew
-6.8160837,39.2803583,Dar es Salaam,55,Tanzania,7046892,6701650,0.0515,345242,grew
9.8694792,-83.7980749,Santiago,56,Chile,6811595,6767223,0.0066,44372,grew
18.521428,73.8544541,Pune,57,India,6807984,6629347,0.0269,178637,grew
40.4167047,-3.7035825,Madrid,58,Spain,6668865,6617513,0.0078,51352,grew
45.7988273,126.5303997,Haerbin,59,China,6526439,6387195,0.0218,139244,grew
43.6534817,-79.3839347,Toronto,60,Canada,6254571,6196731,0.0093,57840,grew
-19.9227318,-43.9450948,Belo Horizonte,61,Brazil,6139774,6084430,0.0091,55344,grew
1.357107,103.8194992,Singapore,62,Singapore,5991801,5935053,0.0096,56748,grew
15.5635972,32.5349123,Khartoum,63,Sudan,5989024,5828858,0.0275,160166,grew
-26.205,28.049722,Johannesburg,64,South Africa,5926668,5782747,0.0249,143921,grew
38.9181714,121.6282945,Dalian,65,China,5775938,5617849,0.0281,158089,grew
36.0638034,120.3781372,Qingdao,66,China,5742486,5619977,0.0218,122509,grew
41.3828939,2.1774322,Barcelona,67,Spain,5624498,5585556,0.007,38942,grew
33.6251241,130.6180016,Fukuoka,68,Japan,5516158,5528632,-0.0023,12474,declined
36.6507007,117.1140042,Ji-nan Shandong,69,China,5513597,5360185,0.0286,153412,grew
34.7487244,113.6191483,Zhengzhou,70,China,5510341,5322696,0.0353,187645,grew
59.938732,30.316229,Saint Petersburg,71,Russia,5504305,5467808,0.0067,36497,grew
16.7967129,96.1609916,Yangon,72,Myanmar,5421806,5331800,0.0169,90006,grew
31.199004,29.894378,Alexandria,73,Egypt,5381101,5280664,0.019,100437,grew
5.320357,-4.016107,Abidjan,74,Ivory Coast,5354826,5202762,0.0292,152064,grew
20.6720375,-103.338396,Guadalajara,75,Mexico,5259296,5179479,0.0154,79817,grew
39.9207886,32.8540482,Ankara,76,Turkey,5215747,5117603,0.0192,98144,grew
22.3364709,91.8260479,Chittagong,77,Bangladesh,5132751,5019824,0.0225,112927,grew
-37.8142176,144.9631608,Melbourne,78,Australia,5061439,4967733,0.0189,93706,grew
9.0107934,38.7612525,Addis Ababa,79,Ethiopia,5005524,4793699,0.0442,211825,grew
-33.768528,150.956856,Sydney,80,Australia,4991654,4925987,0.0133,65667,grew
25.6802019,-100.315258,Monterrey,81,Mexico,4955506,4874095,0.0167,81411,grew
-1.2832533,36.8172449,Nairobi,82,Kenya,4922192,4734881,0.0396,187311,grew
21.0294498,105.8544441,Hanoi,83,Vietnam,4874982,4678198,0.0421,196784,grew
-10.3333333,-53.2,Brasilia,84,Brazil,4727902,4645843,0.0177,82059,grew
-33.928992,18.417396,Cape Town,85,South Africa,4709990,4617560,0.02,92430,grew
21.5810088,39.1653612,Jiddah,86,Saudi Arabia,4696535,4610176,0.0187,86359,grew
28.2302056,112.9335861,Changsha,87,China,4694722,4577723,0.0256,116999,grew
24.8843019,102.8324209,Kunming,88,China,4550831,4443186,0.0242,107645,grew
43.419754,87.319461,Urumqi,89,China,4543684,4368865,0.04,174819,grew
43.8130735,125.3171216,Changchun,90,China,4520695,4425761,0.0215,94934,grew
31.8644668,119.9562502,Xinbei,91,Taiwan,4434905,4398383,0.0083,36522,grew
23.356377,116.6775918,Shantou,92,China,4407928,4327316,0.0186,80612,grew
31.8228094,117.2218033,Hefei,93,China,4371005,4241514,0.0305,129491,grew
34.5260109,69.1776838,Kabul,94,Afghanistan,4335770,4221532,0.0271,114238,grew
41.8933203,12.4829321,Rome,95,Italy,4278350,4257056,0.005,21294,grew
29.8622194,121.6203873,Ningbo,96,China,4263843,4116209,0.0359,147634,grew
32.0852997,34.7818064,Tel Aviv,97,Israel,4263745,4181479,0.0197,82266,grew
45.5031824,-73.5698065,Montreal,98,Canada,4247446,4220566,0.0064,26880,grew
38.0429742,114.5088385,Shijiazhuang,99,China,4199392,4114393,0.0207,84999,grew
-8.0584933,-34.8848193,Recife,100,Brazil,4174774,4127091,0.0116,47683,grew
3.8689867,11.5213344,Yaounde,101,Cameroon,4164167,3992411,0.043,171756,grew
-30.0324999,-51.2303767,Porto Alegre,102,Brazil,4160682,4137417,0.0056,23265,grew
-3.7304512,-38.5217989,Fortaleza,103,Brazil,4119633,4073465,0.0113,46168,grew
49.1813403,-0.3635615,Kano,104,Nigeria,4103015,3999050,0.026,103965,grew
6.2443382,-75.573553,Medellin,105,Colombia,4033783,4000263,0.0084,33520,grew
26.9154576,75.8189817,Jaipur,106,India,4007505,3909333,0.0251,98172,grew
34.0536909,-118.242766,Los Angeles,107,United States,3983540,3981560,0.0005,1980,grew
37.870009,112.5452739,Taiyuan Shanxi,108,China,3975985,3891127,0.0218,84858,grew
22.8193063,108.3627211,Nanning,109,China,3974322,3859608,0.0297,114714,grew
-26.184765,28.3210725,Ekurhuleni,110,South Africa,3969937,3894262,0.0194,75675,grew
13.8000382,-88.9140683,Salvador,111,Brazil,3880314,3839076,0.0107,41238,grew
33.5950627,-7.6187768,Casablanca,112,Morocco,3793585,3752357,0.011,41228,grew
4.0429408,9.706203,Douala,113,Cameroon,3793363,3663227,0.0355,130136,grew
24.4801069,118.0853479,Xiamen,114,China,3790792,3720141,0.019,70651,grew
26.8381,80.9346001,Lucknow,115,India,3764619,3676515,0.024,88104,grew
26.0774954,119.2918215,Fuzhou Fujian,116,China,3764559,3685701,0.0214,78858,grew
31.8122623,119.9691539,Changzhou,117,China,3749712,3625328,0.0343,124384,grew
11.2450558,75.7754716,Kozhikode,118,India,3742198,3555411,0.0525,186787,grew
-25.4295963,-49.2712724,Curitiba,119,Brazil,3726050,3678732,0.0129,47318,grew
27.9963899,120.695345,Wenzhou,120,China,3725342,3623646,0.0281,101696,grew
28.687547,115.8540042,Nanchang,121,China,3709958,3598421,0.031,111537,grew
7.3777462,3.8972497,Ibadan,122,Nigeria,3649023,3551961,0.0273,97062,grew
11.1068448,76.1099551,Malappuram,123,India,3608928,3391277,0.0642,217651,grew
52.5170365,13.3888599,Berlin,124,Germany,3566791,3562038,0.0013,4753,grew
39.6295591,118.1738665,Tangshan Hebei,125,China,3562719,3425638,0.04,137081,grew
31.4220558,73.0923253,Faisalabad,126,Pakistan,3542020,3462295,0.023,79725,grew
-18.9100122,47.5255809,Antananarivo,127,Madagascar,3531887,3368585,0.0485,163302,grew
-6.2349858,106.9945444,Bekasi,128,Indonesia,3510050,3394273,0.0341,115777,grew
6.698081,-1.6230404,Kumasi,129,Ghana,3490030,3348062,0.0424,141968,grew
0.3177137,32.5813539,Kampala,130,Uganda,3469510,3298364,0.0519,171146,grew
35.1799528,129.0752365,Busan,131,South Korea,3465946,3465190,0.0002,756,grew
9.0643305,7.4892974,Abuja,132,Nigeria,3464123,3277740,0.0569,186383,grew
25.7561647,112.72964,Guiyang,133,China,3407463,3317110,0.0272,90353,grew
-25.2800459,-57.6343814,Asuncion,134,Paraguay,3394309,3336562,0.0173,57747,grew
18.4801972,-69.942111,Santo Domingo,135,Dominican Republic,3388809,3317784,0.0214,71025,grew
-22.90556,-47.06083,Campinas,136,Brazil,3343816,3300794,0.013,43022,grew
31.4933074,120.3074357,Wuxi,137,China,3315113,3256020,0.0181,59093,grew
36.2974945,59.6059232,Mashhad,138,Iran,3264101,3208336,0.0174,55765,grew
18.833333,-98,Puebla,139,Mexico,3244710,3194848,0.0156,49862,grew
14.693425,-17.447938,Dakar,140,Senegal,3229800,3140442,0.0285,89358,grew
10.5256264,76.2132542,Thrissur,141,India,3212604,3068164,0.0471,144440,grew
9.931308,76.2674136,Kochi,142,India,3193029,3082055,0.036,110974,grew
29.3797091,47.9735629,Kuwait City,143,Kuwait,3177315,3114553,0.0202,62762,grew
-29.861825,31.009909,Durban,144,South Africa,3176254,3158313,0.0057,17941,grew
4.7676576,7.0188527,Port Harcourt,145,Nigeria,3171076,3020232,0.0499,150844,grew
36.0620781,103.8318566,Lanzhou,146,China,3153808,3080522,0.0238,73286,grew
26.4609135,80.3217588,Kanpur,147,India,3153425,3123990,0.0094,29435,grew
37.9839412,23.7283052,Athens,148,Greece,3153255,3153355,0,100,declined
45.4641943,9.1896346,Milan,149,Italy,3144473,3140181,0.0014,4292,grew
22.7203616,75.8681996,Indore,150,India,3113445,3016713,0.0321,96732,grew
39.0167979,125.7473609,Pyongyang,151,North Korea,3108108,3084244,0.0077,23864,grew
15.260691,44.424895,Sanaa,152,Yemen,3075257,2972988,0.0344,102269,grew
-2.2895167,-80.0983887,Guayaquil,153,Ecuador,3042941,2994218,0.0163,48723,grew
38.4147331,27.1434119,Izmir,154,Turkey,3024020,2992953,0.0104,31067,grew
50.4500336,30.5241361,Kiev,155,Ukraine,3000604,2988176,0.0042,12428,grew
14.6222328,-90.5185188,Guatemala City,156,Guatemala,2983174,2934841,0.0165,48333,grew
-7.2459717,112.7378266,Surabaya,157,Indonesia,2972091,2944403,0.0094,27688,grew
38.7077507,-9.1365919,Lisbon,158,Portugal,2971587,2956879,0.005,14708,grew
10.506098,-66.9146017,Caracas,159,Venezuela,2945858,2938992,0.0023,6866,grew
22.5213807,113.3656141,Zhongshan,160,China,2941522,2913974,0.0095,27548,grew
21.1498134,79.0820556,Nagpur,161,India,2940487,2893455,0.0163,47032,grew
34.979149,138.38299,Shizuoka,162,Japan,2930341,2922320,0.0027,8021,grew
25.2653471,55.2924914,Dubai,163,United Arab Emirates,2921376,2878344,0.015,43032,grew
12.3681873,-1.5270944,Ouagadougou,164,Burkina Faso,2914619,2780331,0.0483,134288,grew
-15.4164488,28.2821535,Lusaka,165,Zambia,2905993,2774133,0.0475,131860,grew
11.0018115,76.9628425,Coimbatore,166,India,2860445,2786600,0.0265,73845,grew
18.547327,-72.3395928,Port-au-Prince,167,Haiti,2843925,2773553,0.0254,70372,grew
-6.4071903,106.8158348,Depok,168,Indonesia,2836941,2727209,0.0402,109732,grew
36.583333,114.483333,Handan,169,China,2824345,2726835,0.0358,97510,grew
37.456,126.7052,Incheon,170,South Korea,2818288,2801039,0.0062,17249,grew
3.4517923,-76.5324943,Cali,171,Colombia,2809508,2781980,0.0099,27528,grew
36.7753606,3.0601882,Algiers,172,Algeria,2809158,2767661,0.015,41497,grew
33.5524785,119.1075773,Huaian,173,China,2770106,2655320,0.0432,114786,grew
53.4794892,-2.2451148,Manchester,174,United Kingdom,2750120,2730076,0.0073,20044,grew
-16.680882,-49.2532691,Goiania,175,Brazil,2747887,2690011,0.0215,57876,grew
36.7071591,119.1557441,Weifang,176,China,2746160,2653989,0.0347,92171,grew
25.0375198,121.5636796,Taibei,177,Taiwan,2731208,2721485,0.0036,9723,grew
12.6132655,-7.9847391,Bamako,178,Mali,2713230,2617686,0.0365,95544,grew
8.5241122,76.9360573,Thiruvananthapuram,179,India,2690703,2584752,0.041,105951,grew
36.819626,117.980675,Zibo,180,China,2685108,2639735,0.0172,45373,grew
41.8755616,-87.6244212,Chicago,181,United States,2679080,2686530,-0.0028,7450,declined
43.061936,141.3542924,Sapporo,182,Japan,2670121,2669680,0.0002,441,grew
-25.7459374,28.1879444,Pretoria,183,South Africa,2655282,2565660,0.0349,89622,grew
-6.1258942,23.5998111,Mbuji-Mayi,184,DR Congo,2642794,2525263,0.0465,117531,grew
29.9992425,120.576854,Shaoxing,185,China,2633145,2540018,0.0367,93127,grew
52.4796992,-1.9026911,Birmingham,186,United Kingdom,2626374,2607437,0.0073,18937,grew
37.461928,121.4425255,Yantai,187,China,2609465,2526702,0.0328,82763,grew
-6.9344694,107.6049539,Bandung,188,Indonesia,2606850,2580191,0.0103,26659,grew
49.2608724,-123.113952,Vancouver,189,Canada,2606351,2581079,0.0098,25272,grew
23.1146515,114.4107202,Huizhou,190,China,2605871,2524543,0.0322,81328,grew
-11.6642316,27.4826264,Lubumbashi,191,DR Congo,2584133,2478262,0.0427,105871,grew
5.5571096,-0.2012376,Accra,192,Ghana,2556972,2514005,0.0171,42967,grew
41.3123363,69.2787079,Tashkent,193,Uzbekistan,2545159,2517381,0.011,27778,grew
19.292545,-99.6569007,Toluca de Lerdo,194,Mexico,2522407,2467241,0.0224,55166,grew
25.6093239,85.1235252,Patna,195,India,2481530,2436447,0.0185,45083,grew
-0.7264327,15.6419155,Brazzaville,196,Republic of the Congo,2469630,2388090,0.0341,81540,grew
34.6556873,112.4209629,Luoyang,197,China,2461883,2387094,0.0313,74789,grew
23.2584857,77.401989,Bhopal,198,India,2446882,2389547,0.024,57335,grew
18.465299,-66.116666,San Juan,199,Puerto Rico,2445462,2448417,-0.0012,2955,declined
33.5130695,36.3095814,Damascus,200,Syria,2439814,2392045,0.02,47769,grew
-27.4689682,153.0234991,Brisbane,201,Australia,2439467,2406182,0.0138,33285,grew
33.8959203,35.47843,Beirut,202,Lebanon,2434609,2424425,0.0042,10184,grew
33.8439408,9.400138,Tunis,203,Tunisia,2402680,2365201,0.0158,37479,grew
-6.1760311,106.6384468,Tangerang,204,Indonesia,2397447,2338547,0.0252,58900,grew
2.0349312,45.3419183,Mogadishu,205,Somalia,2387920,2282009,0.0464,105911,grew
40.1639991,50.2777093,Baku,206,Azerbaijan,2370776,2341443,0.0125,29333,grew
3.5896654,98.6738261,Medan,207,Indonesia,2368348,2337958,0.013,30390,grew
31.7043556,35.2061876,Belem,208,Brazil,2360474,2334462,0.0111,26012,grew
31.9827896,120.8904588,Nantong,209,China,2351145,2275777,0.0331,75368,grew
38.2677554,140.8691498,Sendai,210,Japan,2334959,2327417,0.0032,7542,grew
29.7589382,-95.3676974,Houston,211,United States,2323660,2321960,0.0007,1700,grew
-3.1316333,-59.9825041,Manaus,212,Brazil,2302374,2260788,0.0184,41586,grew
10.9799669,-74.8013085,Barranquilla,213,Colombia,2299186,2272914,0.0116,26272,grew
10.6498095,-71.6443596,Maracaibo,214,Venezuela,2296118,2257999,0.0169,38119,grew
32.1525312,74.1933745,Gujranwala,215,Pakistan,2290461,2229220,0.0275,61241,grew
33.5914237,73.0535122,Rawalpindi,216,Pakistan,2280733,2236905,0.0196,43828,grew
34.0123846,71.5787458,Peshawar,217,Pakistan,2272812,2202946,0.0317,69866,grew
24.9929995,121.3010003,Taoyuan,218,Taiwan,2271507,2245162,0.0117,26345,grew
27.1752554,78.0098161,Agra,219,India,2261561,2210246,0.0232,51315,grew
40.8337963,111.6730788,Hohhot,220,China,2239344,2163394,0.0351,75950,grew
40.6549157,109.8344586,Baotou,221,China,2238823,2190495,0.0221,48328,grew
22.2973142,73.1942567,Vadodara,222,India,2232521,2189973,0.0194,42548,grew
11.8762254,75.3738043,Kannur,223,India,2226693,2166906,0.0276,59787,grew
24.3284746,109.4239676,Liuzhou,224,China,2226508,2165257,0.0283,61251,grew
17.7231276,83.3012842,Visakhapatnam,225,India,2225906,2174968,0.0234,50938,grew
34.2066591,117.278286,Xuzhou,226,China,2193219,2145970,0.022,47249,grew
35.8713,128.6018,Daegu,227,South Korea,2190571,2198962,-0.0038,8391,declined
40.8359336,14.2487826,Naples,228,Italy,2182885,2186853,-0.0018,3968,declined
31.9515694,35.9239625,Amman,229,Jordan,2182151,2148293,0.0158,33858,grew
32.5010188,-116.964662,Tijuana,230,Mexico,2181104,2140398,0.019,40706,grew
